year,month,day,variety,lte,site,meanC,date
2017,Dec,5,Pinot noir,-23.7,Osoyoos northeast,-0.6,2017-12-05
2017,Dec,5,Pinot noir,-22.3,Kelowna,-0.6,2017-12-05
2017,Dec,5,Pinot noir,-21.6,Naramata Bench,-0.6,2017-12-05
2017,Dec,5,Pinot noir,-23.5,Black Sage,-0.6,2017-12-05
2017,Dec,5,Riesling,-23.2,Oliver east,-0.6,2017-12-05
2017,Dec,5,Riesling,-24.5,Black Sage,-0.6,2017-12-05
2017,Dec,5,Riesling,-22.6,West Kelowna,-0.6,2017-12-05
2017,Dec,5,Riesling,-22.9,Naramata Bench,-0.6,2017-12-05
2017,Dec,5,Riesling,-23.5,Black Sage,-0.6,2017-12-05
2017,Dec,5,Sauvignon blanc,-21.7,Black Sage,-0.6,2017-12-05
2017,Dec,5,Cabernet Sauvignon,-21.5,"Osoyoos, southeast ",-0.6,2017-12-05
2017,Dec,5,Chardonnay,-24,"OK Falls, east",-0.6,2017-12-05
2017,Dec,5,Chardonnay,-24.3,Oliver east,-0.6,2017-12-05
2017,Dec,5,Chardonnay,-23.9,Black Sage,-0.6,2017-12-05
2017,Dec,5,Chardonnay,-23.3,Naramata Bench,-0.6,2017-12-05
2017,Dec,5,Chardonnay,-24.3,"Osoyoos, southeast ",-0.6,2017-12-05
2017,Dec,5,Chardonnay,-23,"Oliver, south",-0.6,2017-12-05
2017,Dec,5,Gewurztraminer,-22.9,"OK Falls, west",-0.6,2017-12-05
2017,Dec,5,Gewurztraminer,-23.1,Oliver east,-0.6,2017-12-05
2017,Dec,5,Gewurztraminer,-21.1,Kelowna,-0.6,2017-12-05
2017,Dec,5,Malbec,-21.3,"Osoyoos, north",-0.6,2017-12-05
2017,Dec,5,Merlot,-22.4,Osoyoos northeast,-0.6,2017-12-05
2017,Dec,5,Merlot,-22.1,Black Sage,-0.6,2017-12-05
2017,Dec,5,Merlot,-23.9,Osoyoos northeast,-0.6,2017-12-05
2017,Dec,5,Merlot,-22.8,Osoyoos northeast,-0.6,2017-12-05
2017,Dec,5,Sauvignon blanc,-23.3,Black Sage,-0.6,2017-12-05
2017,Dec,5,Sauvignon blanc,-22.1,Black Sage,-0.6,2017-12-05
2017,Dec,5,Sauvignon blanc,-22.5,Oliver east,-0.6,2017-12-05
2017,Dec,5,Sauvignon blanc,-23.4,Oliver east,-0.6,2017-12-05
2017,Dec,5,Sauvignon blanc,-22,Osoyoos northeast,-0.6,2017-12-05
2017,Dec,5,Sauvignon blanc,-21.7,Osoyoos northeast,-0.6,2017-12-05
2017,Dec,5,Sauvignon blanc,-22.6,Osoyoos northeast,-0.6,2017-12-05
2017,Dec,5,Sauvignon blanc,-23.9,Oliver east,-0.6,2017-12-05
2017,Dec,5,Sauvignon blanc,-21.5,Black Sage,-0.6,2017-12-05
2017,Dec,19,Chardonnay,-23,"OK Falls, east",1.55,2017-12-19
2017,Dec,19,Chardonnay,-23.9,Oliver east,1.55,2017-12-19
2017,Dec,19,Chardonnay,-24,Black Sage,1.55,2017-12-19
2017,Dec,19,Cabernet Franc,-23.3,Oliver east,1.55,2017-12-19
2017,Dec,19,Cabernet Franc,-22.2,Black Sage,1.55,2017-12-19
2017,Dec,19,Cabernet Franc,-22.4,Black Sage,1.55,2017-12-19
2017,Dec,19,Cabernet Sauvignon,-22.9,Osoyoos northeast,1.55,2017-12-19
2017,Dec,19,Cabernet Sauvignon,-22.1,Osoyoos northeast,1.55,2017-12-19
2017,Dec,19,Cabernet Sauvignon,-21.9,Black Sage,1.55,2017-12-19
2017,Dec,19,Merlot,-23.7,Osoyoos northeast,1.55,2017-12-19
2017,Dec,19,Merlot,-23,Osoyoos northeast,1.55,2017-12-19
2017,Dec,19,Merlot,-22.9,Osoyoos northeast,1.55,2017-12-19
2017,Dec,19,Merlot,-23.5,Osoyoos northeast,1.55,2017-12-19
2017,Dec,19,Chardonnay,-22.5,Naramata Bench,1.55,2017-12-19
2017,Dec,19,Chardonnay,-24.6,"Oliver, south",1.55,2017-12-19
2017,Dec,19,Gewurztraminer,-22.5,"OK Falls, west",1.55,2017-12-19
2017,Dec,19,Gewurztraminer,-22,Oliver east,1.55,2017-12-19
2017,Dec,19,Gewurztraminer,-21.4,Kelowna,1.55,2017-12-19
2017,Dec,19,Merlot,-22.3,Osoyoos northeast,1.55,2017-12-19
2017,Dec,19,Merlot,-21.4,Black Sage,1.55,2017-12-19
2017,Dec,19,Pinot gris,-22.7,Oliver east,1.55,2017-12-19
2017,Dec,19,Pinot gris,-22.9,Black Sage,1.55,2017-12-19
2017,Dec,19,Pinot gris,-21.9,Naramata Bench,1.55,2017-12-19
2017,Dec,19,Pinot gris,-23.7,Oliver east,1.55,2017-12-19
2017,Dec,19,Pinot noir,-23.2,Osoyoos northeast,1.55,2017-12-19
2017,Dec,19,Pinot noir,-22.7,Kelowna,1.55,2017-12-19
2017,Dec,19,Pinot noir,-21.8,Naramata Bench,1.55,2017-12-19
2017,Dec,19,Pinot noir,-23.9,Black Sage,1.55,2017-12-19
2017,Dec,19,Riesling,-22.6,Oliver east,1.55,2017-12-19
2017,Dec,19,Riesling,-23.3,Black Sage,1.55,2017-12-19
2017,Dec,19,Riesling,-23.2,West Kelowna,1.55,2017-12-19
2017,Dec,19,Riesling,-22,Naramata Bench,1.55,2017-12-19
2017,Dec,19,Riesling,-23,Black Sage,1.55,2017-12-19
2017,Dec,19,Sauvignon blanc,-22.4,Black Sage,1.55,2017-12-19
2017,Dec,19,Sauvignon blanc,-21.1,Black Sage,1.55,2017-12-19
2017,Dec,19,Sauvignon blanc,-21.9,Black Sage,1.55,2017-12-19
2017,Dec,19,Sauvignon blanc,-22.1,Black Sage,1.55,2017-12-19
2017,Dec,19,Sauvignon blanc,-22.7,Oliver east,1.55,2017-12-19
2017,Dec,19,Sauvignon blanc,-22.4,Oliver east,1.55,2017-12-19
2017,Dec,19,Sauvignon blanc,-22.4,Osoyoos northeast,1.55,2017-12-19
2017,Dec,19,Sauvignon blanc,-22.3,Osoyoos northeast,1.55,2017-12-19
2017,Dec,19,Sauvignon blanc,-23,Osoyoos northeast,1.55,2017-12-19
2017,Dec,19,Sauvignon blanc,-23.6,Oliver east,1.55,2017-12-19
2017,Dec,19,Sauvignon blanc,-22.3,Oliver east,1.55,2017-12-19
2017,Dec,19,Shiraz,-20.8,Osoyoos northeast,1.55,2017-12-19
2017,Dec,19,Shiraz,-21.6,Osoyoos northeast,1.55,2017-12-19
2017,Dec,19,Shiraz,-20.8,Black Sage,1.55,2017-12-19
2017,Dec,19,Merlot,-22.3,Oliver east,1.55,2017-12-19
2017,Dec,19,Merlot,-20.5,"Oliver, west",1.55,2017-12-19
2017,Dec,19,Merlot,-21.7,Black Sage,1.55,2017-12-19
2017,Dec,19,Merlot,-22.9,Black Sage,1.55,2017-12-19
2017,Dec,19,Pinot blanc,-22.4,Oliver east,1.55,2017-12-19
2017,Dec,19,Pinot blanc,-21.5,Black Sage,1.55,2017-12-19
2017,Dec,19,Pinot gris,-23.3,"OK Falls, east",1.55,2017-12-19
2019,Oct,22,Cabernet Franc,-15.3,Oliver east,12.75,2019-10-22
2019,Oct,22,Cabernet Franc,-13.5,Naramata Bench,12.75,2019-10-22
2019,Oct,22,Cabernet Franc,-14.7,Black Sage,12.75,2019-10-22
2019,Oct,22,Cabernet Franc,-17.5,"Osoyoos, southeast ",12.75,2019-10-22
2019,Oct,22,Cabernet Franc,-14.9,Black Sage,12.75,2019-10-22
2019,Oct,22,Cabernet Franc,-15.5,"Osoyoos, north",12.75,2019-10-22
2019,Oct,22,Cabernet Sauvignon,-16.3,Osoyoos northeast,12.75,2019-10-22
2019,Oct,22,Cabernet Sauvignon,-14.1,Osoyoos northeast,12.75,2019-10-22
2019,Oct,22,Cabernet Sauvignon,-15.4,"Osoyoos, southeast ",12.75,2019-10-22
2019,Oct,22,Cabernet Sauvignon,-14.7,Black Sage,12.75,2019-10-22
2019,Oct,22,Chardonnay,-18.8,"OK Falls, east",12.75,2019-10-22
2019,Oct,22,Chardonnay,-18.1,Oliver east,12.75,2019-10-22
2019,Oct,22,Chardonnay,-15.9,Naramata Bench,12.75,2019-10-22
2019,Oct,22,Chardonnay,-16.9,"Osoyoos, southeast ",12.75,2019-10-22
2019,Oct,22,Chardonnay,-17,Black Sage,12.75,2019-10-22
2019,Oct,22,Chardonnay,-17.9,"Oliver, south",12.75,2019-10-22
2019,Oct,22,Gewurztraminer,-16.5,"OK Falls, west",12.75,2019-10-22
2019,Oct,22,Gewurztraminer,-15.7,Oliver east,12.75,2019-10-22
2019,Oct,22,Gewurztraminer,-14.2,Kelowna,12.75,2019-10-22
2019,Oct,22,Malbec,-16.2,"Osoyoos, north",12.75,2019-10-22
2019,Oct,22,Malbec,-14.3,"Osoyoos, southeast ",12.75,2019-10-22
2019,Oct,22,Merlot,-12.6,Osoyoos northeast,12.75,2019-10-22
2019,Oct,22,Merlot,-15.8,Osoyoos northeast,12.75,2019-10-22
2019,Oct,22,Merlot,-15.8,Black Sage,12.75,2019-10-22
2019,Oct,22,Merlot,-15.8,Osoyoos northeast,12.75,2019-10-22
2019,Oct,22,Merlot,-15.2,Osoyoos northeast,12.75,2019-10-22
2019,Oct,22,Merlot,-15.5,Oliver east,12.75,2019-10-22
2019,Oct,22,Merlot,-13.7,Naramata Bench,12.75,2019-10-22
2019,Oct,22,Merlot,-14.7,"Oliver, west",12.75,2019-10-22
2019,Oct,22,Merlot,-16.6,Osoyoos west,12.75,2019-10-22
2019,Oct,22,Merlot,-14.5,"Osoyoos, southeast ",12.75,2019-10-22
2019,Oct,22,Merlot,-15.4,Black Sage,12.75,2019-10-22
2019,Oct,22,Merlot,-14,Black Sage,12.75,2019-10-22
2019,Oct,22,Merlot,-14.1,"Osoyoos, southeast ",12.75,2019-10-22
2019,Oct,22,Pinot blanc,-16.9,Oliver east,12.75,2019-10-22
2019,Oct,22,Pinot blanc,-19,Black Sage,12.75,2019-10-22
2019,Oct,22,Pinot gris,-17.6,Oliver east,12.75,2019-10-22
2019,Oct,22,Pinot gris,-18.7,"OK Falls, east",12.75,2019-10-22
2019,Oct,22,Pinot gris,-16.6,Naramata Bench,12.75,2019-10-22
2019,Oct,22,Pinot gris,-18.2,Black Sage,12.75,2019-10-22
2019,Oct,22,Pinot gris,-18.6,Oliver east,12.75,2019-10-22
2019,Oct,22,Pinot noir,-17.8,Osoyoos northeast,12.75,2019-10-22
2019,Oct,22,Pinot noir,-18.8,"OK Falls, east",12.75,2019-10-22
2019,Oct,22,Pinot noir,-17.8,Naramata Bench,12.75,2019-10-22
2019,Oct,22,Pinot noir,-15.9,Black Sage,12.75,2019-10-22
2019,Oct,22,Pinot noir,-16.7,Kelowna,12.75,2019-10-22
2019,Oct,22,Riesling,-15.2,Oliver east,12.75,2019-10-22
2019,Oct,22,Riesling,-17,Naramata Bench,12.75,2019-10-22
2019,Oct,22,Riesling,-14.4,Black Sage,12.75,2019-10-22
2019,Oct,22,Riesling,-18.7,West Kelowna,12.75,2019-10-22
2019,Oct,22,Riesling,-18.8,Black Sage,12.75,2019-10-22
2019,Oct,22,Sauvignon blanc,-14.4,Osoyoos northeast,12.75,2019-10-22
2019,Oct,22,Sauvignon blanc,-15.9,Osoyoos northeast,12.75,2019-10-22
2019,Oct,22,Sauvignon blanc,-16.1,Oliver east,12.75,2019-10-22
2019,Oct,22,Sauvignon blanc,-16.2,Oliver east,12.75,2019-10-22
2019,Oct,22,Sauvignon blanc,-15.7,Black Sage,12.75,2019-10-22
2019,Oct,22,Sauvignon blanc,-16.9,Black Sage,12.75,2019-10-22
2019,Oct,22,Shiraz,-12.7,Osoyoos northeast,12.75,2019-10-22
2019,Oct,22,Shiraz,-14.3,Osoyoos northeast,12.75,2019-10-22
2019,Oct,22,Shiraz,-15,"Osoyoos, southeast ",12.75,2019-10-22
2019,Oct,22,Shiraz,-16.1,Black Sage,12.75,2019-10-22
2019,Oct,22,Shiraz,-12.4,"Osoyoos, southeast ",12.75,2019-10-22
2019,Oct,22,Tempranillo,-14.8,"Oliver, south",12.75,2019-10-22
2019,Oct,22,Viognier,-17.4,Osoyoos west,12.75,2019-10-22
2019,Oct,22,Viognier,-14.8,"Osoyoos, southeast ",12.75,2019-10-22
2019,Oct,22,Zinfandel,-14.9,Osoyoos northeast,12.75,2019-10-22
2019,Nov,6,Cabernet Franc,-22,Oliver east,4.5,2019-11-06
2019,Nov,6,Cabernet Franc,-18.8,Naramata Bench,4.5,2019-11-06
2019,Nov,6,Cabernet Franc,-20.8,Black Sage,4.5,2019-11-06
2019,Nov,6,Cabernet Franc,-23.1,"Osoyoos, southeast ",4.5,2019-11-06
2019,Nov,6,Cabernet Franc,-20.9,Black Sage,4.5,2019-11-06
2019,Nov,6,Cabernet Franc,-21.6,"Osoyoos, north",4.5,2019-11-06
2019,Nov,6,Cabernet Franc,-19.2,Oliver east,4.5,2019-11-06
2019,Nov,6,Cabernet Franc,-19.9,Oliver east,4.5,2019-11-06
2019,Nov,6,Cabernet Sauvignon,-21.3,Osoyoos northeast,4.5,2019-11-06
2019,Nov,6,Cabernet Sauvignon,-20.4,Osoyoos northeast,4.5,2019-11-06
2019,Nov,6,Cabernet Sauvignon,-14.5,Black Sage,4.5,2019-11-06
2019,Nov,6,Cabernet Sauvignon,-20.2,"Osoyoos, southeast ",4.5,2019-11-06
2019,Nov,6,Cabernet Sauvignon,-20,Black Sage,4.5,2019-11-06
2019,Nov,6,Chardonnay,-21.3,"OK Falls, east",4.5,2019-11-06
2019,Nov,6,Chardonnay,-21.1,Oliver east,4.5,2019-11-06
2019,Nov,6,Chardonnay,-20.8,Naramata Bench,4.5,2019-11-06
2019,Nov,6,Chardonnay,-20.7,"Osoyoos, southeast ",4.5,2019-11-06
2019,Nov,6,Chardonnay,-21.5,Black Sage,4.5,2019-11-06
2019,Nov,6,Chardonnay,-21.7,"Oliver, south",4.5,2019-11-06
2019,Nov,6,Gewurztraminer,-21.3,"OK Falls, west",4.5,2019-11-06
2019,Nov,6,Gewurztraminer,-21.2,Oliver east,4.5,2019-11-06
2019,Nov,6,Gewurztraminer,-18.4,Kelowna,4.5,2019-11-06
2019,Nov,6,Malbec,-20.6,"Osoyoos, southeast ",4.5,2019-11-06
2019,Nov,6,Malbec,-20.9,"Osoyoos, north",4.5,2019-11-06
2019,Nov,6,Malbec,-20.6,"Osoyoos, southeast ",4.5,2019-11-06
2019,Nov,6,Merlot,-19.7,Osoyoos northeast,4.5,2019-11-06
2019,Nov,6,Merlot,-19.8,Osoyoos northeast,4.5,2019-11-06
2019,Nov,6,Merlot,-20.3,Black Sage,4.5,2019-11-06
2019,Nov,6,Merlot,-20.6,Osoyoos northeast,4.5,2019-11-06
2019,Nov,6,Merlot,-19.6,Osoyoos northeast,4.5,2019-11-06
2019,Nov,6,Merlot,-19.7,Oliver east,4.5,2019-11-06
2019,Nov,6,Merlot,-17.8,Naramata Bench,4.5,2019-11-06
2019,Nov,6,Merlot,-19.8,"Oliver, west",4.5,2019-11-06
2019,Nov,6,Merlot,-20.4,Osoyoos west,4.5,2019-11-06
2019,Nov,6,Merlot,-20,"Osoyoos, southeast ",4.5,2019-11-06
2019,Nov,6,Merlot,-20,Black Sage,4.5,2019-11-06
2019,Nov,6,Merlot,-18.3,Black Sage,4.5,2019-11-06
2019,Nov,6,Merlot,-19.6,"Osoyoos, southeast ",4.5,2019-11-06
2019,Nov,6,Pinot blanc,-21.2,Oliver east,4.5,2019-11-06
2019,Nov,6,Pinot blanc,-23.4,Black Sage,4.5,2019-11-06
2019,Nov,6,Pinot gris,-22.2,Oliver east,4.5,2019-11-06
2019,Nov,6,Pinot gris,-22.5,"OK Falls, east",4.5,2019-11-06
2019,Nov,6,Pinot gris,-20.4,Naramata Bench,4.5,2019-11-06
2019,Nov,6,Pinot gris,-22.1,Black Sage,4.5,2019-11-06
2019,Nov,6,Pinot gris,-23,Oliver east,4.5,2019-11-06
2019,Nov,6,Pinot noir,-22.3,Osoyoos northeast,4.5,2019-11-06
2019,Nov,6,Pinot noir,-22.4,"OK Falls, east",4.5,2019-11-06
2019,Nov,6,Pinot noir,-22.8,Naramata Bench,4.5,2019-11-06
2019,Nov,6,Pinot noir,-21.8,Black Sage,4.5,2019-11-06
2019,Nov,6,Pinot noir,-22.3,Kelowna,4.5,2019-11-06
2019,Nov,6,Riesling,-19.8,Oliver east,4.5,2019-11-06
2019,Nov,6,Riesling,-21.5,Naramata Bench,4.5,2019-11-06
2019,Nov,6,Riesling,-20.5,Black Sage,4.5,2019-11-06
2019,Nov,6,Riesling,-23.5,West Kelowna,4.5,2019-11-06
2019,Nov,6,Riesling,-23.1,Black Sage,4.5,2019-11-06
2019,Nov,6,Sauvignon blanc,-21.4,Osoyoos northeast,4.5,2019-11-06
2019,Nov,6,Sauvignon blanc,-21.4,Osoyoos northeast,4.5,2019-11-06
2019,Nov,6,Sauvignon blanc,-21.3,Oliver east,4.5,2019-11-06
2019,Nov,6,Sauvignon blanc,-20.9,Oliver east,4.5,2019-11-06
2019,Nov,6,Sauvignon blanc,-21.4,Black Sage,4.5,2019-11-06
2019,Nov,6,Sauvignon blanc,-20.8,Black Sage,4.5,2019-11-06
2019,Nov,6,Shiraz,-18.3,Osoyoos northeast,4.5,2019-11-06
2019,Nov,6,Shiraz,-18.8,Osoyoos northeast,4.5,2019-11-06
2019,Nov,6,Shiraz,-19.8,"Osoyoos, southeast ",4.5,2019-11-06
2019,Nov,6,Shiraz,-20.2,Black Sage,4.5,2019-11-06
2019,Nov,6,Shiraz,-18.8,"Osoyoos, southeast ",4.5,2019-11-06
2019,Nov,6,Tempranillo,-19.5,"Oliver, south",4.5,2019-11-06
2019,Nov,6,Viognier,-19.9,"Osoyoos, southeast ",4.5,2019-11-06
2019,Nov,6,Viognier,-21.9,Osoyoos west,4.5,2019-11-06
2019,Nov,6,Viognier,-21.2,"Osoyoos, southeast ",4.5,2019-11-06
2019,Nov,6,Zinfandel,-19.5,Osoyoos northeast,4.5,2019-11-06
2019,Nov,6,Zinfandel,-16.6,Black Sage,4.5,2019-11-06
2019,Nov,20,Cabernet Franc,-23.1,Oliver east,3.5,2019-11-20
2019,Nov,20,Cabernet Franc,-21.3,Naramata Bench,3.5,2019-11-20
2019,Nov,20,Cabernet Franc,-22.2,Black Sage,3.5,2019-11-20
2019,Nov,20,Cabernet Franc,-23.3,"Osoyoos, southeast ",3.5,2019-11-20
2019,Nov,20,Cabernet Franc,-22.4,Black Sage,3.5,2019-11-20
2019,Nov,20,Cabernet Franc,-23.4,"Osoyoos, north",3.5,2019-11-20
2019,Nov,20,Cabernet Franc,-20.1,Oliver east,3.5,2019-11-20
2019,Nov,20,Cabernet Franc,-21.3,Oliver east,3.5,2019-11-20
2019,Nov,20,Cabernet Sauvignon,-22.7,Osoyoos northeast,3.5,2019-11-20
2019,Nov,20,Cabernet Sauvignon,-20.7,Osoyoos northeast,3.5,2019-11-20
2019,Nov,20,Cabernet Sauvignon,-18.9,Black Sage,3.5,2019-11-20
2019,Nov,20,Cabernet Sauvignon,-21.5,"Osoyoos, southeast ",3.5,2019-11-20
2019,Nov,20,Cabernet Sauvignon,-20.6,Black Sage,3.5,2019-11-20
2019,Nov,20,Chardonnay,-22.3,"OK Falls, east",3.5,2019-11-20
2019,Nov,20,Chardonnay,-21.9,Oliver east,3.5,2019-11-20
2019,Nov,20,Chardonnay,-21.6,Naramata Bench,3.5,2019-11-20
2019,Nov,20,Chardonnay,-22.3,"Osoyoos, southeast ",3.5,2019-11-20
2019,Nov,20,Chardonnay,-22.5,Black Sage,3.5,2019-11-20
2019,Nov,20,Chardonnay,-22.7,"Oliver, south",3.5,2019-11-20
2019,Nov,20,Gewurztraminer,-21,"OK Falls, west",3.5,2019-11-20
2019,Nov,20,Gewurztraminer,-21,Oliver east,3.5,2019-11-20
2019,Nov,20,Gewurztraminer,-21,Kelowna,3.5,2019-11-20
2019,Nov,20,Malbec,-20.8,"Osoyoos, southeast ",3.5,2019-11-20
2019,Nov,20,Malbec,-21.2,"Osoyoos, north",3.5,2019-11-20
2019,Nov,20,Malbec,-21.7,"Osoyoos, southeast ",3.5,2019-11-20
2019,Nov,20,Merlot,-21.8,Osoyoos northeast,3.5,2019-11-20
2019,Nov,20,Merlot,-21.5,Osoyoos northeast,3.5,2019-11-20
2019,Nov,20,Merlot,-22.5,Black Sage,3.5,2019-11-20
2019,Nov,20,Merlot,-20.8,Osoyoos northeast,3.5,2019-11-20
2019,Nov,20,Merlot,-21.5,Osoyoos northeast,3.5,2019-11-20
2019,Nov,20,Merlot,-21.3,Oliver east,3.5,2019-11-20
2019,Nov,20,Merlot,-20.8,Naramata Bench,3.5,2019-11-20
2019,Nov,20,Merlot,-21.1,"Oliver, west",3.5,2019-11-20
2019,Nov,20,Merlot,-22.5,Osoyoos west,3.5,2019-11-20
2019,Nov,20,Merlot,-21.1,"Osoyoos, southeast ",3.5,2019-11-20
2019,Nov,20,Merlot,-21.3,Black Sage,3.5,2019-11-20
2019,Nov,20,Merlot,-19.4,Black Sage,3.5,2019-11-20
2019,Nov,20,Merlot,-19.8,"Osoyoos, southeast ",3.5,2019-11-20
2019,Nov,20,Pinot blanc,-21.5,Oliver east,3.5,2019-11-20
2019,Nov,20,Pinot blanc,-23.5,Black Sage,3.5,2019-11-20
2019,Nov,20,Pinot gris,-22.8,Oliver east,3.5,2019-11-20
2019,Nov,20,Pinot gris,-22.3,"OK Falls, east",3.5,2019-11-20
2019,Nov,20,Pinot gris,-21.4,Naramata Bench,3.5,2019-11-20
2019,Nov,20,Pinot gris,-22.9,Black Sage,3.5,2019-11-20
2019,Nov,20,Pinot gris,-22.3,Oliver east,3.5,2019-11-20
2019,Nov,20,Pinot noir,-24.2,Osoyoos northeast,3.5,2019-11-20
2019,Nov,20,Pinot noir,-23.3,"OK Falls, east",3.5,2019-11-20
2019,Nov,20,Pinot noir,-23.6,Naramata Bench,3.5,2019-11-20
2019,Nov,20,Pinot noir,-22.2,Black Sage,3.5,2019-11-20
2019,Nov,20,Pinot noir,-23.1,Kelowna,3.5,2019-11-20
2019,Nov,20,Riesling,-22.5,Oliver east,3.5,2019-11-20
2019,Nov,20,Riesling,-23.3,Naramata Bench,3.5,2019-11-20
2019,Nov,20,Riesling,-22.6,Black Sage,3.5,2019-11-20
2019,Nov,20,Riesling,-24.2,West Kelowna,3.5,2019-11-20
2019,Nov,20,Riesling,-23.7,Black Sage,3.5,2019-11-20
2019,Nov,20,Sauvignon blanc,-21.6,Osoyoos northeast,3.5,2019-11-20
2019,Nov,20,Sauvignon blanc,-22.5,Osoyoos northeast,3.5,2019-11-20
2019,Nov,20,Sauvignon blanc,-21.9,Oliver east,3.5,2019-11-20
2019,Nov,20,Sauvignon blanc,-21.6,Oliver east,3.5,2019-11-20
2019,Nov,20,Sauvignon blanc,-21.4,Black Sage,3.5,2019-11-20
2019,Nov,20,Sauvignon blanc,-23.2,Black Sage,3.5,2019-11-20
2019,Nov,20,Shiraz,-19.8,Osoyoos northeast,3.5,2019-11-20
2019,Nov,20,Shiraz,-21.1,Osoyoos northeast,3.5,2019-11-20
2019,Nov,20,Shiraz,-21.9,"Osoyoos, southeast ",3.5,2019-11-20
2019,Nov,20,Shiraz,-22,Black Sage,3.5,2019-11-20
2019,Nov,20,Shiraz,-19.8,"Osoyoos, southeast ",3.5,2019-11-20
2019,Nov,20,Tempranillo,-19.8,"Oliver, south",3.5,2019-11-20
2019,Nov,20,Viognier,-21.8,"Osoyoos, southeast ",3.5,2019-11-20
2019,Nov,20,Viognier,-24.2,Osoyoos west,3.5,2019-11-20
2019,Nov,20,Viognier,-21.4,"Osoyoos, southeast ",3.5,2019-11-20
2019,Nov,20,Zinfandel,-21.8,Osoyoos northeast,3.5,2019-11-20
2019,Nov,20,Zinfandel,-19,Black Sage,3.5,2019-11-20
2019,Dec,4,Cabernet Franc,-24.6,Oliver east,1.45,2019-12-04
2019,Dec,4,Cabernet Franc,-23.3,Naramata Bench,1.45,2019-12-04
2019,Dec,4,Cabernet Franc,-23.7,Black Sage,1.45,2019-12-04
2019,Dec,4,Cabernet Franc,-25.2,"Osoyoos, southeast ",1.45,2019-12-04
2019,Dec,4,Cabernet Franc,-25,Black Sage,1.45,2019-12-04
2019,Dec,4,Cabernet Franc,-24.6,"Osoyoos, north",1.45,2019-12-04
2019,Dec,4,Cabernet Franc,-22.5,Oliver east,1.45,2019-12-04
2019,Dec,4,Cabernet Franc,-23.1,Oliver east,1.45,2019-12-04
2019,Dec,4,Cabernet Sauvignon,-23.8,Osoyoos northeast,1.45,2019-12-04
2019,Dec,4,Cabernet Sauvignon,-23.8,Osoyoos northeast,1.45,2019-12-04
2019,Dec,4,Cabernet Sauvignon,-21,Black Sage,1.45,2019-12-04
2019,Dec,4,Cabernet Sauvignon,-23.9,"Osoyoos, southeast ",1.45,2019-12-04
2019,Dec,4,Cabernet Sauvignon,-23.6,Black Sage,1.45,2019-12-04
2019,Dec,4,Chardonnay,-24.6,"OK Falls, east",1.45,2019-12-04
2019,Dec,4,Chardonnay,-24,Oliver east,1.45,2019-12-04
2019,Dec,4,Chardonnay,-23.6,Naramata Bench,1.45,2019-12-04
2019,Dec,4,Chardonnay,-23.6,"Osoyoos, southeast ",1.45,2019-12-04
2019,Dec,4,Chardonnay,-25.5,Black Sage,1.45,2019-12-04
2019,Dec,4,Chardonnay,-25,"Oliver, south",1.45,2019-12-04
2019,Dec,4,Gewurztraminer,-23.1,"OK Falls, west",1.45,2019-12-04
2019,Dec,4,Gewurztraminer,-21.8,Oliver east,1.45,2019-12-04
2019,Dec,4,Gewurztraminer,-21.7,Kelowna,1.45,2019-12-04
2019,Dec,4,Malbec,-22.8,"Osoyoos, southeast ",1.45,2019-12-04
2019,Dec,4,Malbec,-23.1,"Osoyoos, north",1.45,2019-12-04
2019,Dec,4,Malbec,-23.4,"Osoyoos, southeast ",1.45,2019-12-04
2019,Dec,4,Merlot,-21.6,Osoyoos northeast,1.45,2019-12-04
2019,Dec,4,Merlot,-21.1,Osoyoos northeast,1.45,2019-12-04
2019,Dec,4,Merlot,-22.7,Black Sage,1.45,2019-12-04
2019,Dec,4,Merlot,-21.7,Osoyoos northeast,1.45,2019-12-04
2019,Dec,4,Merlot,-22.4,Osoyoos northeast,1.45,2019-12-04
2019,Dec,4,Merlot,-22.2,Oliver east,1.45,2019-12-04
2019,Dec,4,Merlot,-23,Naramata Bench,1.45,2019-12-04
2019,Dec,4,Merlot,-22.6,Osoyoos west,1.45,2019-12-04
2019,Dec,4,Merlot,-23.5,"Osoyoos, southeast ",1.45,2019-12-04
2019,Dec,4,Merlot,-23.1,Black Sage,1.45,2019-12-04
2019,Dec,4,Merlot,-21.2,Black Sage,1.45,2019-12-04
2019,Dec,4,Merlot,-23.8,"Osoyoos, southeast ",1.45,2019-12-04
2019,Dec,4,Pinot blanc,-23.3,Oliver east,1.45,2019-12-04
2019,Dec,4,Pinot blanc,-26.3,Black Sage,1.45,2019-12-04
2019,Dec,4,Pinot gris,-24.7,Oliver east,1.45,2019-12-04
2019,Dec,4,Pinot gris,-23.8,"OK Falls, east",1.45,2019-12-04
2019,Dec,4,Pinot gris,-23.6,Naramata Bench,1.45,2019-12-04
2019,Dec,4,Pinot gris,-24.5,Black Sage,1.45,2019-12-04
2019,Dec,4,Pinot gris,-24.7,Oliver east,1.45,2019-12-04
2019,Dec,4,Pinot noir,-25.1,Osoyoos northeast,1.45,2019-12-04
2019,Dec,4,Pinot noir,-24.3,"OK Falls, east",1.45,2019-12-04
2019,Dec,4,Pinot noir,-24.4,Naramata Bench,1.45,2019-12-04
2019,Dec,4,Pinot noir,-23.9,Black Sage,1.45,2019-12-04
